1293525000 ; 2
14 ; 3
1747025000 ; 1
16421 ; 1
502825000 ; 1
1127125000 ; 3
9567 ; 1
8262 ; 3
485225000 ; 1
1299325000 ; 3
201425000 ; 3
2339825000 ; 1
16511 ; 1
2099825000 ; 1
1520325000 ; 2
2431525000 ; 2
8347 ; 3
770425000 ; 2
2106125000 ; 2
1117225000 ; 2
2386125000 ; 2
1715125000 ; 2
456025000 ; 2
2389025000 ; 1
234725000 ; 1
34525000 ; 2
1360425000 ; 2
1342325000 ; 2
532325000 ; 3
10920 ; 2
288 ; 2
1806025000 ; 1
2086725000 ; 1
289925000 ; 2
1728125000 ; 1
1527925000 ; 2
733725000 ; 1
2426125000 ; 1
247725000 ; 2
24918 ; 4
387325000 ; 2
866725000 ; 1
1095025000 ; 2
1224925000 ; 2
1469025000 ; 2
1643725000 ; 2
662725000 ; 1
401 ; 2
8598 ; 3
16792 ; 1
16799 ; 1
1715225000 ; 2
1101025000 ; 2
812925000 ; 2
2299525000 ; 2
16820 ; 1
2204525000 ; 2
2157225000 ; 3
837525000 ; 2
2207425000 ; 1
272025000 ; 3
2454825000 ; 3
716325000 ; 1
36725000 ; 2
755825000 ; 1
895425000 ; 1
85525000 ; 1
2033325000 ; 3
1470825000 ; 2
1572325000 ; 2
1574325000 ; 2
503725000 ; 1
2470525000 ; 3
1730325000 ; 2
1192125000 ; 3
2149125000 ; 2
1707025000 ; 2
457425000 ; 1
2106925000 ; 3
407925000 ; 1
1366725000 ; 3
207725000 ; 1
447425000 ; 2
647 ; 2
967525000 ; 1
1645925000 ; 2
2304425000 ; 2
226125000 ; 2
705525000 ; 2
1564225000 ; 2
1803925000 ; 2
1047225000 ; 2
1124325000 ; 1
1364025000 ; 3
6125000 ; 1
1403525000 ; 2
706 ; 3
2355725000 ; 2
621125000 ; 4
285025000 ; 2
749 ; 1
1206025000 ; 2
639525000 ; 1
539425000 ; 2
876725000 ; 2
2256825000 ; 1
2335825000 ; 2
1391625000 ; 3
436625000 ; 2
2454325000 ; 2
9008 ; 2
741925000 ; 2
315425000 ; 2
1522525000 ; 2
294325000 ; 4
2190825000 ; 2
475825000 ; 3
1171425000 ; 1
1071325000 ; 3
2249025000 ; 1
1790425000 ; 2
2030125000 ; 2
691725000 ; 3
17275 ; 1
910625000 ; 1
1769325000 ; 2
1093125000 ; 1
1708725000 ; 2
1787725000 ; 2
925 ; 4
528625000 ; 2
660825000 ; 2
2346125000 ; 1
1187125000 ; 1
236125000 ; 2
1736125000 ; 2
17334 ; 1
2085325000 ; 1
246725000 ; 2
9155 ; 2
753125000 ; 1
356525000 ; 2
970 ; 2
1428925000 ; 1
465325000 ; 3
2343425000 ; 1
604925000 ; 4
25425000 ; 1
1613825000 ; 2
1198525000 ; 1
2008725000 ; 2
1103225000 ; 1
2161625000 ; 2
2440825000 ; 3
1761225000 ; 2
841925000 ; 2
2140525000 ; 2
1642325000 ; 2
7400 ; 3
1875625000 ; 1
1078925000 ; 2
946325000 ; 3
1118425000 ; 2
1597825000 ; 4
392125000 ; 3
1437125000 ; 1
1264125000 ; 1
797025000 ; 2
1995525000 ; 1
156925000 ; 3
96325000 ; 1
2342225000 ; 3
1132 ; 1
754825000 ; 2
1979825000 ; 2
214825000 ; 2
1113025000 ; 1
2114725000 ; 2
2451125000 ; 2
1871625000 ; 2
472925000 ; 3
1431725000 ; 3
172625000 ; 3
1119225000 ; 2
291125000 ; 2
2258125000 ; 3
670425000 ; 3
1149825000 ; 3
2350925000 ; 3
1847825000 ; 2
1787225000 ; 1
1207725000 ; 1
628225000 ; 3
9442 ; 3
1526425000 ; 2
1841825000 ; 3
2385125000 ; 2
406925000 ; 1
1705525000 ; 2
590825000 ; 2
1451825000 ; 1
1279 ; 2
948725000 ; 1
9491 ; 3
164525000 ; 2
1023225000 ; 1
567625000 ; 1
1324 ; 4
17711 ; 2
1803525000 ; 1
914225000 ; 2
570525000 ; 3
1539425000 ; 2
1375 ; 3
398825000 ; 2
1290225000 ; 4
298725000 ; 3
376625000 ; 1
1597325000 ; 1
1045025000 ; 1
996725000 ; 2
1955525000 ; 1
796525000 ; 1
2061125000 ; 3
356625000 ; 3
596325000 ; 2
836025000 ; 1
2134625000 ; 2
9625 ; 2
1773725000 ; 3
2253125000 ; 2
1813225000 ; 2
2396825000 ; 2
2292625000 ; 2
1456 ; 3
17992 ; 1
2371625000 ; 2
93125000 ; 2
1051925000 ; 3
2476525000 ; 2
1091425000 ; 1
2456125000 ; 1
691025000 ; 3
50925000 ; 1
2168725000 ; 2
1916225000 ; 1
430225000 ; 1
1868425000 ; 1
2280025000 ; 2
648825000 ; 2
17919 ; 3
448625000 ; 2
1886825000 ; 2
690325000 ; 3
867425000 ; 2
1107125000 ; 1
1046525000 ; 2
467025000 ; 2
1325725000 ; 2
1640425000 ; 3
2324025000 ; 2
151925000 ; 2
2403025000 ; 2
24842 ; 1
603925000 ; 3
1105725000 ; 1
983225000 ; 1
2281825000 ; 2
543325000 ; 2
1641725000 ; 2
1481025000 ; 1
238225000 ; 1
1520525000 ; 3
21725000 ; 1
1799825000 ; 2
161325000 ; 2
9846 ; 1
2340325000 ; 1
1138525000 ; 3
498425000 ; 1
2416025000 ; 1
320825000 ; 2
1296525000 ; 2
2090925000 ; 2
9914 ; 3
2269325000 ; 2
7116 ; 1
1254325000 ; 1
1773225000 ; 1
74225000 ; 2
2431725000 ; 2
2331625000 ; 1
1504225000 ; 2
206025000 ; 1
92625000 ; 2
5761 ; 3
1481525000 ; 1
1470225000 ; 2
890725000 ; 1
830125000 ; 3
529825000 ; 2
2226825000 ; 1
608825000 ; 3
2058725000 ; 2
1027625000 ; 2
2086525000 ; 1
2025925000 ; 1
1666525000 ; 1
2065425000 ; 1
1146125000 ; 1
1870 ; 2
305825000 ; 2
2083825000 ; 3
2123325000 ; 2
624525000 ; 1
864225000 ; 1
109825000 ; 4
463825000 ; 3
1522725000 ; 1
843125000 ; 2
882625000 ; 2
2209925000 ; 1
242525000 ; 2
1944 ; 2
10139 ; 2
321525000 ; 2
1040625000 ; 2
2478825000 ; 3
2008025000 ; 1
1002525000 ; 4
1232625000 ; 3
2394925000 ; 1
1417225000 ; 2
1796525000 ; 1
2005 ; 2
1812425000 ; 2
1696425000 ; 1
197625000 ; 3
97525000 ; 1
452225000 ; 1
516325000 ; 3
1235425000 ; 2
1012025000 ; 2
2094125000 ; 1
9288 ; 2
914025000 ; 2
480725000 ; 2
1633125000 ; 3
374025000 ; 2
