0;0
1;0.167185178629765
2;0.333904509193634
3;0.500159289739817
4;0.665950814699607
5;0.831280374897467
6;0.996149257561088
7;1.16055874633139
8;1.32451012127256
9;1.48800465888196
10;1.6510436321001
11;1.81362831032057
12;1.97575995939985
13;2.13743984166725
14;2.29866921593469
15;2.45944933750651
16;2.61978145818924
17;2.77966682630136
18;2.93910668668302
19;3.0981022807057
20;3.25665484628191
21;3.41476561787482
22;3.57243582650786
23;3.72966669977433
24;3.8864594618469
25;4.04281533348723
26;4.19873553205539
27;4.35422127151939
28;4.50927376246461
29;4.66389421210324
30;4.81808382428366
31;4.97184379949982
32;5.12517533490061
33;5.27807962429913
34;5.43055785818205
35;5.58261122371882
36;5.73424090477095
37;5.88544808190121
38;6.03623393238283
39;6.18659963020865
40;6.3365463461003
41;6.48607524751725
42;6.63518749866598
43;6.78388426050897
44;6.93216669077378
45;7.08003594396207
46;7.22749317135856
47;7.37453952104001
48;7.52117613788415
49;7.66740416357861
50;7.8132247366298
51;7.95863899237176
52;8.10364806297504
53;8.24825307745545
54;8.39245516168291
55;8.53625543839021
56;8.67965502718169
57;8.82265504454206
58;8.96525660384498
59;9.10746081536181
60;9.24926878627025
61;9.39068162066289
62;9.53170041955589
63;9.67232628089751
64;9.81256029957665
65;9.95240356743141
66;10.0918571732576
67;10.230922202817
68;10.3695997388464
69;10.5078908610652
70;10.6457966461845
71;10.7833181679151
72;10.9204564969761
73;11.0572127011031
74;11.1935878450565
75;11.3295829906299
76;11.4651991966582
77;11.6004375190259
78;11.7352990106757
79;11.8697847216159
80;12.0038956989293
81;12.1376329867811
82;12.2709976264269
83;12.403990656221
84;12.5366131116244
85;12.6688660252128
86;12.8007504266849
87;12.93226734287
88;13.0634177977363
89;13.1942028123989
90;13.3246234051276
91;13.4546805913547
92;13.5843753836832
93;13.7137087918947
94;13.842681822957
95;13.971295481032
96;14.0995507674837
97;14.2274486808857
98;14.3549902170295
99;14.4821763689316
100;14.6090081268415
101;14.7354864782498
102;14.8616124078952
103;14.9873868977726
104;15.1128109271408
105;15.2378854725297
106;15.3626115077483
107;15.4869900038924
108;15.6110219293515
109;15.7347082498171
110;15.8580499282896
111;15.9810479250864
112;16.1037031978487
113;16.2260167015496
114;16.3479893885011
115;16.4696222083616
116;16.5909161081435
117;16.7118720322204
118;16.8324909223345
119;16.9527737176036
120;17.0727213545293
121;17.1923347670032
122;17.3116148863149
123;17.430562641159
124;17.5491789576424
125;17.6674647592915
126;17.7854209670593
127;17.9030484993327
128;18.0203482719395
129;18.1373211981557
130;18.2539681887125
131;18.3702901518034
132;18.4862879930913
133;18.6019626157156
134;18.7173149202992
135;18.8323458049553
136;18.9470561652947
137;19.0614468944328
138;19.1755188829961
139;19.2892730191296
140;19.4027101885037
141;19.5158312743207
142;19.628637157322
143;19.741128715795
144;19.8533068255798
145;19.9651723600757
146;20.0767261902489
147;20.1879691846384
148;20.2989022093631
149;20.4095261281285
150;20.5198418022336
151;20.6298500905773
152;20.7395518496655
153;20.8489479336171
154;20.9580391941715
155;21.0668264806944
156;21.1753106401853
157;21.283492517283
158;21.3913729542733
159;21.4989527910948
160;21.6062328653457
161;21.7132140122903
162;21.8198970648656
163;21.9262828536875
164;22.0323722070576
165;22.1381659509694
166;22.243664909115
167;22.3488699028913
168;22.4537817514062
169;22.5584012714856
170;22.6627292776791
171;22.7667665822668
172;22.8705139952652
173;22.9739723244341
174;23.0771423752823
175;23.1800249510741
176;23.2826208528358
177;23.3849308793614
178;23.4869558272193
179;23.5886964907583
180;23.6901536621139
181;23.7913281312142
182;23.8922206857864
183;23.9928321113626
184;24.0931631912861
185;24.1932147067177
186;24.2929874366413
187;24.3924821578703
188;24.4916996450536
189;24.5906406706816
190;24.6893060050922
191;24.7876964164769
192;24.8858126708865
193;24.9836555322375
194;25.0812257623175
195;25.1785241207919
196;25.2755513652088
197;25.3723082510059
198;25.4687955315158
199;25.5650139579719
200;25.6609642795144
201;25.7566472431961
202;25.8520635939882
203;25.9472140747862
204;26.0420994264153
205;26.1367203876368
206;26.2310776951531
207;26.3251720836143
208;26.4190042856231
209;26.512575031741
210;26.6058850504938
211;26.6989350683774
212;26.7917258098633
213;26.8842579974044
214;26.9765323514404
215;27.0685495904037
216;27.1603104307248
217;27.2518155868379
218;27.3430657711865
219;27.4340616942289
220;27.5248040644438
221;27.6152935883359
222;27.705530970441
223;27.795516913332
224;27.885252117624
225;27.9747372819801
226;28.0639731031164
227;28.1529602758078
228;28.2416994928931
229;28.3301914452807
230;28.4184368219539
231;28.506436309976
232;28.5941905944961
233;28.681700358754
234;28.7689662840857
235;28.8559890499288
236;28.9427693338277
237;29.0293078114389
238;29.1156051565361
239;29.2016620410157
240;29.2874791349019
241;29.3730571063519
242;29.4583966216612
243;29.5434983452687
244;29.6283629397617
245;29.7129910658816
246;29.7973833825285
247;29.8815405467665
248;29.9654632138288
249;30.0491520371231
250;30.1326076682363
251;30.2158307569394
252;30.2988219511934
253;30.3815818971535
254;30.4641112391744
255;30.5464106198156
256;30.6284806798458
257;30.7103220582486
258;30.7919353922269
259;30.8733213172082
260;30.9544804668495
261;31.0354134730419
262;31.116120965916
263;31.1966035738466
264;31.2768619234574
265;31.3568966396263
266;31.4367083454899
267;31.5162976624484
268;31.5956652101708
269;31.6748116065991
270;31.7537374679536
271;31.8324434087377
272;31.9109300417422
273;31.9891979780508
274;32.0672478270442
275;32.1450801964051
276;32.2226956921232
277;32.3000949184993
278;32.3772784781506
279;32.4542469720151
280;32.5310009993563
281;32.607541157768
282;32.6838680431788
283;32.7599822498568
284;32.835884370414
285;32.9115749958115
286;32.9870547153636
287;33.0623241167424
288;33.1373837859826
289;33.212234307486
290;33.2868762640259
291;33.3613102367519
292;33.4355368051941
293;33.5095565472679
294;33.5833700392783
295;33.6569778559247
296;33.7303805703047
297;33.8035787539196
298;33.8765729766777
299;33.9493638068996
300;34.0219518113223
301;34.0943375551036
302;34.1665216018265
303;34.2385045135036
304;34.3102868505816
305;34.3818691719455
306;34.4532520349229
